50,цвях,https://media.spreadthesign.com/video/mp4/31/330095.mp4,0
50,цвях,https://media.spreadthesign.com/video/mp4/31/331904.mp4,1
51,шуруп,https://media.spreadthesign.com/video/mp4/31/326128.mp4,0
52,труба,https://media.spreadthesign.com/video/mp4/31/332196.mp4,0
53,дуб,https://media.spreadthesign.com/video/mp4/31/328800.mp4,0
54,UNAVAILABLE,UNAVAILABLE,0
55,товста дошка,UNAVAILABLE,0
56,UNAVAILABLE,UNAVAILABLE,0
57,UNAVAILABLE,UNAVAILABLE,0
58,мідь,https://media.spreadthesign.com/video/mp4/31/331702.mp4,0
59,UNAVAILABLE,UNAVAILABLE,0
60,UNAVAILABLE,UNAVAILABLE,0
61,шпаклівка,https://media.spreadthesign.com/video/mp4/31/331062.mp4,0
62,рівень будівельний,https://media.spreadthesign.com/video/mp4/31/326263.mp4,0
63,директива,https://media.spreadthesign.com/video/mp4/31/331491.mp4,0
64,опускатися,https://media.spreadthesign.com/video/mp4/31/326197.mp4,0
65,силікон,https://media.spreadthesign.com/video/mp4/31/326189.mp4,0
66,керамічна пластина,https://media.spreadthesign.com/video/mp4/31/331641.mp4,0
67,UNAVAILABLE,UNAVAILABLE,0
68,квадратний метр,https://media.spreadthesign.com/video/mp4/31/326277.mp4,0
69,UNAVAILABLE,UNAVAILABLE,0
70,метр,https://media.spreadthesign.com/video/mp4/31/329409.mp4,0
71,міліметр,https://media.spreadthesign.com/video/mp4/31/321965.mp4,0
72,обсяг,https://media.spreadthesign.com/video/mp4/31/321969.mp4,0
73,вага,https://media.spreadthesign.com/video/mp4/31/326486.mp4,0
74,сантиметр,https://media.spreadthesign.com/video/mp4/31/321957.mp4,0
75,довжина,https://media.spreadthesign.com/video/mp4/31/321963.mp4,0
76,висота,https://media.spreadthesign.com/video/mp4/31/321961.mp4,0
77,ширина,https://media.spreadthesign.com/video/mp4/31/321970.mp4,0
78,поверхня,UNAVAILABLE,0
79,дециметр,https://media.spreadthesign.com/video/mp4/31/328749.mp4,0
80,квадратний,https://media.spreadthesign.com/video/mp4/31/321929.mp4,0
80,квадратний,https://media.spreadthesign.com/video/mp4/31/321930.mp4,1
81,просочування деревини,https://media.spreadthesign.com/video/mp4/31/326519.mp4,0
82,червоне дерево,https://media.spreadthesign.com/video/mp4/31/331002.mp4,0
83,ліс,https://media.spreadthesign.com/video/mp4/31/329366.mp4,0
84,UNAVAILABLE,UNAVAILABLE,0
85,Ніж,https://media.spreadthesign.com/video/mp4/31/329513.mp4,0
86,жалити,https://media.spreadthesign.com/video/mp4/31/326298.mp4,0
87,лляна олія,UNAVAILABLE,0
88,захисне взуття,https://media.spreadthesign.com/video/mp4/31/326098.mp4,0
89,стіна,https://media.spreadthesign.com/video/mp4/31/326468.mp4,0
90,підлога,https://media.spreadthesign.com/video/mp4/31/329911.mp4,0
91,Добре,https://media.spreadthesign.com/video/mp4/31/111474.mp4,0
91,Добре,https://media.spreadthesign.com/video/mp4/31/111475.mp4,1
92,електричний цвяхозабивач,https://media.spreadthesign.com/video/mp4/31/331549.mp4,0
93,Платформа з дерев'яних рейок,https://media.spreadthesign.com/video/mp4/31/331985.mp4,0
94,зовнішні вхідні двері,https://media.spreadthesign.com/video/mp4/31/328878.mp4,0
95,нейлон,UNAVAILABLE,0
96,пробка кріплення елементів,UNAVAILABLE,0
97,підсилювач,https://media.spreadthesign.com/video/mp4/31/326786.mp4,0
98,Розширення щита анкерних болтів,UNAVAILABLE,0
99,позначка,https://media.spreadthesign.com/video/mp4/31/332005.mp4,0
100,обмежувач глибини свердління,https://media.spreadthesign.com/video/mp4/31/329535.mp4,0
101,втулка для свердління,https://media.spreadthesign.com/video/mp4/31/328663.mp4,0
102,зубило,https://media.spreadthesign.com/video/mp4/31/327088.mp4,0
103,тримач для інструментів,https://media.spreadthesign.com/video/mp4/31/327091.mp4,0
104,універсальний,https://media.spreadthesign.com/video/mp4/31/111416.mp4,0
104,універсальний,https://media.spreadthesign.com/video/mp4/31/111417.mp4,1
105,стрічково-шліфувальний верстат,https://media.spreadthesign.com/video/mp4/31/326113.mp4,0
106,верстак,https://media.spreadthesign.com/video/mp4/31/326525.mp4,0
107,магніт,https://media.spreadthesign.com/video/mp4/31/329378.mp4,0
108,брезент,https://media.spreadthesign.com/video/mp4/31/326345.mp4,0
109,UNAVAILABLE,UNAVAILABLE,0
110,UNAVAILABLE,UNAVAILABLE,0
111,ножівка,https://media.spreadthesign.com/video/mp4/31/329520.mp4,0
112,лезо пили,https://media.spreadthesign.com/video/mp4/31/326100.mp4,0
113,пильний диск,https://media.spreadthesign.com/video/mp4/31/329756.mp4,0
114,опорна рама,UNAVAILABLE,0
115,робочий стіл,https://media.spreadthesign.com/video/mp4/31/326522.mp4,0
116,склоріз,https://media.spreadthesign.com/video/mp4/31/330017.mp4,0
117,замок,https://media.spreadthesign.com/video/mp4/31/329747.mp4,0
118,пар,https://media.spreadthesign.com/video/mp4/31/326454.mp4,0
119,зовнішні стіни,https://media.spreadthesign.com/video/mp4/31/328879.mp4,0
120,тепловентилятор,https://media.spreadthesign.com/video/mp4/31/332189.mp4,0
121,розетка,https://media.spreadthesign.com/video/mp4/31/326230.mp4,0
122,UNAVAILABLE,UNAVAILABLE,0
123,сушильня,https://media.spreadthesign.com/video/mp4/31/332168.mp4,0
124,UNAVAILABLE,UNAVAILABLE,0
125,лісопильний завод,https://media.spreadthesign.com/video/mp4/31/326101.mp4,0
126,UNAVAILABLE,UNAVAILABLE,0
127,деревяні стіни,https://media.spreadthesign.com/video/mp4/31/327125.mp4,0
128,дюбель,UNAVAILABLE,0
129,Пристрій аварійної зупинки,https://media.spreadthesign.com/video/mp4/31/332040.mp4,0
130,сітчатий пружній мат,https://media.spreadthesign.com/video/mp4/31/332109.mp4,0
131,реальна ціна,https://media.spreadthesign.com/video/mp4/31/326740.mp4,0
132,UNAVAILABLE,UNAVAILABLE,0
133,підйомний кран,https://media.spreadthesign.com/video/mp4/31/329908.mp4,0
134,UNAVAILABLE,UNAVAILABLE,0
135,затверджувати,https://media.spreadthesign.com/video/mp4/31/326804.mp4,0
136,UNAVAILABLE,UNAVAILABLE,0
137,лак для підлоги,https://media.spreadthesign.com/video/mp4/31/329346.mp4,0
138,отвір ями,https://media.spreadthesign.com/video/mp4/31/329602.mp4,0
139,траншея,https://media.spreadthesign.com/video/mp4/31/326408.mp4,0
140,ялина,https://media.spreadthesign.com/video/mp4/31/326275.mp4,0
141,скловолокно,https://media.spreadthesign.com/video/mp4/31/330016.mp4,0
142,UNAVAILABLE,UNAVAILABLE,0
143,ремонтник житлового фонду,https://media.spreadthesign.com/video/mp4/31/329936.mp4,0
144,UNAVAILABLE,UNAVAILABLE,0
145,UNAVAILABLE,UNAVAILABLE,0
146,водопровід,https://media.spreadthesign.com/video/mp4/31/326472.mp4,0
147,гравій,https://media.spreadthesign.com/video/mp4/31/328712.mp4,0
148,глибина різання,https://media.spreadthesign.com/video/mp4/31/328694.mp4,0
149,екскаватор,https://media.spreadthesign.com/video/mp4/31/331533.mp4,0
150,гума,https://media.spreadthesign.com/video/mp4/31/326074.mp4,0
151,пішохідна доріжка,https://media.spreadthesign.com/video/mp4/31/329922.mp4,0
152,нитка,https://media.spreadthesign.com/video/mp4/31/326370.mp4,0
153,двір внутрішній,https://media.spreadthesign.com/video/mp4/31/331470.mp4,0
154,ручка,https://media.spreadthesign.com/video/mp4/31/329975.mp4,0
155,UNAVAILABLE,UNAVAILABLE,0
156,шолом,https://media.spreadthesign.com/video/mp4/31/331060.mp4,0
157,ліфт,https://media.spreadthesign.com/video/mp4/31/329368.mp4,0
158,рівень,https://media.spreadthesign.com/video/mp4/31/329978.mp4,0
159,головна дорога,https://media.spreadthesign.com/video/mp4/31/328702.mp4,0
160,трансформатор чи розподільник,https://media.spreadthesign.com/video/mp4/31/328358.mp4,0
160,трансформатор чи розподільник,https://media.spreadthesign.com/video/mp4/31/328359.mp4,1
161,порожнистий блок,https://media.spreadthesign.com/video/mp4/31/332012.mp4,0
162,порожниста цегла,https://media.spreadthesign.com/video/mp4/31/326766.mp4,0
163,жорсткий,https://media.spreadthesign.com/video/mp4/31/331588.mp4,0
164,м'який,https://media.spreadthesign.com/video/mp4/31/326231.mp4,0
165,нормальний,https://media.spreadthesign.com/video/mp4/31/329521.mp4,0
166,великий,https://media.spreadthesign.com/video/mp4/31/391127.mp4,0
167,малий,https://media.spreadthesign.com/video/mp4/31/326223.mp4,0
168,шафа,https://media.spreadthesign.com/video/mp4/31/331032.mp4,0
169,лампочка,https://media.spreadthesign.com/video/mp4/31/329347.mp4,0
170,блискавка,https://media.spreadthesign.com/video/mp4/31/328194.mp4,0
171,пауза,https://media.spreadthesign.com/video/mp4/31/329628.mp4,0
172,виїмка,https://media.spreadthesign.com/video/mp4/31/391756.mp4,0
173,грунт,https://media.spreadthesign.com/video/mp4/31/326233.mp4,0
174,вирівнювати поверхність,https://media.spreadthesign.com/video/mp4/31/328254.mp4,0
175,UNAVAILABLE,UNAVAILABLE,0
176,рівновага,https://media.spreadthesign.com/video/mp4/31/329982.mp4,0
177,кабель,https://media.spreadthesign.com/video/mp4/31/327246.mp4,0
178,вапно,https://media.spreadthesign.com/video/mp4/31/328644.mp4,0
179,кабелепровід,https://media.spreadthesign.com/video/mp4/31/327245.mp4,0
180,калібрування,https://media.spreadthesign.com/video/mp4/31/327261.mp4,0
181,кордон,https://media.spreadthesign.com/video/mp4/31/331665.mp4,0
182,хімія,https://media.spreadthesign.com/video/mp4/31/109144.mp4,0
182,хімія,https://media.spreadthesign.com/video/mp4/31/109145.mp4,1
182,хімія,https://media.spreadthesign.com/video/mp4/31/109146.mp4,2
183,логічний,https://media.spreadthesign.com/video/mp4/31/322182.mp4,0
184,карта,https://media.spreadthesign.com/video/mp4/31/329203.mp4,0
185,ланцюг,https://media.spreadthesign.com/video/mp4/31/329349.mp4,0
186,хлор,https://media.spreadthesign.com/video/mp4/31/330081.mp4,0
187,колотушка,https://media.spreadthesign.com/video/mp4/31/331657.mp4,0
188,гардероб,https://media.spreadthesign.com/video/mp4/31/326469.mp4,0
189,зажим,https://media.spreadthesign.com/video/mp4/31/328828.mp4,0
190,хатина,https://media.spreadthesign.com/video/mp4/31/330077.mp4,0
191,сила,https://media.spreadthesign.com/video/mp4/31/330005.mp4,0
192,гачок,https://media.spreadthesign.com/video/mp4/31/328678.mp4,0
193,UNAVAILABLE,UNAVAILABLE,0
194,спальня,https://media.spreadthesign.com/video/mp4/31/327015.mp4,0
195,вітальня,https://media.spreadthesign.com/video/mp4/31/674153.mp4,0
195,вітальня,https://media.spreadthesign.com/video/mp4/31/328285.mp4,1
196,охолодження котушки,UNAVAILABLE,0
197,UNAVAILABLE,UNAVAILABLE,0
198,UNAVAILABLE,UNAVAILABLE,0
199,відремонтувати,https://media.spreadthesign.com/video/mp4/31/110856.mp4,0
200,UNAVAILABLE,UNAVAILABLE,0
201,власність,https://media.spreadthesign.com/video/mp4/31/328290.mp4,0
202,забруднення повітря,https://media.spreadthesign.com/video/mp4/31/326764.mp4,0
203,вентиляційна решітка,https://media.spreadthesign.com/video/mp4/31/326760.mp4,0
204,UNAVAILABLE,UNAVAILABLE,0
205,підйомна платформа,https://media.spreadthesign.com/video/mp4/31/329907.mp4,0
206,підйомник,https://media.spreadthesign.com/video/mp4/31/329909.mp4,0
207,повітряний шланг,https://media.spreadthesign.com/video/mp4/31/326761.mp4,0
208,герметичний,https://media.spreadthesign.com/video/mp4/31/326768.mp4,0
209,UNAVAILABLE,UNAVAILABLE,0
210,UNAVAILABLE,UNAVAILABLE,0
211,мармур,https://media.spreadthesign.com/video/mp4/31/331698.mp4,0
212,UNAVAILABLE,UNAVAILABLE,0
213,мат,https://media.spreadthesign.com/video/mp4/31/329392.mp4,0
213,мат,https://media.spreadthesign.com/video/mp4/31/331894.mp4,1
214,допомогти,https://media.spreadthesign.com/video/mp4/31/110546.mp4,0
215,метод,https://media.spreadthesign.com/video/mp4/31/329408.mp4,0
216,UNAVAILABLE,UNAVAILABLE,0
217,Несуча балка,https://media.spreadthesign.com/video/mp4/31/329506.mp4,0
218,кладочний цемент,https://media.spreadthesign.com/video/mp4/31/331651.mp4,0
219,мірна стрічка,UNAVAILABLE,0
220,UNAVAILABLE,UNAVAILABLE,0
221,UNAVAILABLE,UNAVAILABLE,0
222,пліснявий грибок,UNAVAILABLE,0
223,неонове світло,UNAVAILABLE,0
224,UNAVAILABLE,UNAVAILABLE,0
225,UNAVAILABLE,UNAVAILABLE,0
226,реконструкція,https://media.spreadthesign.com/video/mp4/31/329934.mp4,0
227,дошка,https://media.spreadthesign.com/video/mp4/31/327123.mp4,0
228,Цвях з великою тонкою і плоскою шляпкою,https://media.spreadthesign.com/video/mp4/31/329736.mp4,0
229,UNAVAILABLE,UNAVAILABLE,0
230,двоквартирний будинок,https://media.spreadthesign.com/video/mp4/31/326148.mp4,0
231,колона,https://media.spreadthesign.com/video/mp4/31/329247.mp4,0
232,орні двері,https://media.spreadthesign.com/video/mp4/31/326326.mp4,0
232,орні двері,https://media.spreadthesign.com/video/mp4/31/326327.mp4,1
233,пасажирський ліфт,https://media.spreadthesign.com/video/mp4/31/329624.mp4,0
234,деревяний паркан,https://media.spreadthesign.com/video/mp4/31/328744.mp4,0
235,герметик,https://media.spreadthesign.com/video/mp4/31/328683.mp4,0
236,будинок обшитий вагонкою,https://media.spreadthesign.com/video/mp4/31/326377.mp4,0
237,UNAVAILABLE,UNAVAILABLE,0
238,пластикове підлогове покриття,https://media.spreadthesign.com/video/mp4/31/329764.mp4,0
239,UNAVAILABLE,UNAVAILABLE,0
240,ножиці для різання металу,https://media.spreadthesign.com/video/mp4/31/326380.mp4,0
241,тест,https://media.spreadthesign.com/video/mp4/31/326353.mp4,0
242,насос,UNAVAILABLE,0
243,радіус,https://media.spreadthesign.com/video/mp4/31/329925.mp4,0
244,каркас,https://media.spreadthesign.com/video/mp4/31/331632.mp4,0
245,притулок,https://media.spreadthesign.com/video/mp4/31/324244.mp4,0
246,ремонт,https://media.spreadthesign.com/video/mp4/31/329935.mp4,0
247,кільце,https://media.spreadthesign.com/video/mp4/31/329221.mp4,0
248,креслярська дошка,https://media.spreadthesign.com/video/mp4/31/329314.mp4,0
249,водопровідник,https://media.spreadthesign.com/video/mp4/31/328298.mp4,0
250,пісок,https://media.spreadthesign.com/video/mp4/31/326108.mp4,0
251,тяга,https://media.spreadthesign.com/video/mp4/31/330066.mp4,0
252,викрутка,https://media.spreadthesign.com/video/mp4/31/326134.mp4,0
253,гайковий ключ,https://media.spreadthesign.com/video/mp4/31/326252.mp4,0
254,піна,https://media.spreadthesign.com/video/mp4/31/329918.mp4,0
255,захисна маска,https://media.spreadthesign.com/video/mp4/31/328853.mp4,0
256,терти,https://media.spreadthesign.com/video/mp4/31/326075.mp4,0
257,UNAVAILABLE,UNAVAILABLE,0
258,кузня,https://media.spreadthesign.com/video/mp4/31/326225.mp4,0
259,UNAVAILABLE,UNAVAILABLE,0
260,клей гарячого розплаву,UNAVAILABLE,0
261,теслярські роботи,UNAVAILABLE,0
262,нитка,https://media.spreadthesign.com/video/mp4/31/326308.mp4,0
263,захист від сонця,https://media.spreadthesign.com/video/mp4/31/326238.mp4,0
264,зчищати,https://media.spreadthesign.com/video/mp4/31/326325.mp4,0
265,лопата,https://media.spreadthesign.com/video/mp4/31/326250.mp4,0
266,зубчасті пластини,https://media.spreadthesign.com/video/mp4/31/326386.mp4,0
267,бук,https://media.spreadthesign.com/video/mp4/31/327016.mp4,0
268,UNAVAILABLE,UNAVAILABLE,0
269,захищати,https://media.spreadthesign.com/video/mp4/31/328858.mp4,0
270,складаний метр,https://media.spreadthesign.com/video/mp4/31/330012.mp4,0
271,бетонозмішувач,https://media.spreadthesign.com/video/mp4/31/328186.mp4,0
272,просочування води,https://media.spreadthesign.com/video/mp4/31/326474.mp4,0
273,струмінь повітря,https://media.spreadthesign.com/video/mp4/31/326762.mp4,0
274,висувний ящик,https://media.spreadthesign.com/video/mp4/31/328258.mp4,0
275,малоповерховий будинок,https://media.spreadthesign.com/video/mp4/31/331696.mp4,0
276,UNAVAILABLE,UNAVAILABLE,0
277,шум,https://media.spreadthesign.com/video/mp4/31/331069.mp4,0
278,камінь,https://media.spreadthesign.com/video/mp4/31/326300.mp4,0
279,UNAVAILABLE,UNAVAILABLE,0
280,електростанція,UNAVAILABLE,0
281,висока шафа,https://media.spreadthesign.com/video/mp4/31/326342.mp4,0
282,захисні окуляри,https://media.spreadthesign.com/video/mp4/31/329748.mp4,0
283,цинковий лист,https://media.spreadthesign.com/video/mp4/31/326553.mp4,0
284,покриття тканиною,UNAVAILABLE,0
285,тканина,https://media.spreadthesign.com/video/mp4/31/326533.mp4,0
286,підбір за обсягом складових компонентів,https://media.spreadthesign.com/video/mp4/31/326990.mp4,0
287,UNAVAILABLE,UNAVAILABLE,0
288,окремий будинок,https://media.spreadthesign.com/video/mp4/31/329556.mp4,0
289,туалет,https://media.spreadthesign.com/video/mp4/31/111377.mp4,0
289,туалет,https://media.spreadthesign.com/video/mp4/31/111378.mp4,1
290,дрова,https://media.spreadthesign.com/video/mp4/31/328797.mp4,0
291,опалення,https://media.spreadthesign.com/video/mp4/31/329565.mp4,0
292,щільний,https://media.spreadthesign.com/video/mp4/31/331074.mp4,0
293,UNAVAILABLE,UNAVAILABLE,0
294,поріг,https://media.spreadthesign.com/video/mp4/31/326373.mp4,0
295,стружка з деревини,https://media.spreadthesign.com/video/mp4/31/326520.mp4,0
296,болото,https://media.spreadthesign.com/video/mp4/31/328203.mp4,0
297,скручений,https://media.spreadthesign.com/video/mp4/31/321927.mp4,0
297,скручений,https://media.spreadthesign.com/video/mp4/31/321928.mp4,1
298,UNAVAILABLE,UNAVAILABLE,0
299,UNAVAILABLE,UNAVAILABLE,0
300,тунель,https://media.spreadthesign.com/video/mp4/31/326425.mp4,0
301,тиск,https://media.spreadthesign.com/video/mp4/31/328339.mp4,0
302,UNAVAILABLE,UNAVAILABLE,0
303,зона,https://media.spreadthesign.com/video/mp4/31/326555.mp4,0
304,розширення,https://media.spreadthesign.com/video/mp4/31/329969.mp4,0
305,цегла,https://media.spreadthesign.com/video/mp4/31/332271.mp4,0
306,UNAVAILABLE,UNAVAILABLE,0
307,покрівельний лист,https://media.spreadthesign.com/video/mp4/31/326063.mp4,0
308,карниз,https://media.spreadthesign.com/video/mp4/31/329201.mp4,0
309,конструкція даху,https://media.spreadthesign.com/video/mp4/31/329276.mp4,0
310,горище,https://media.spreadthesign.com/video/mp4/31/328706.mp4,0
311,покрівельна плита,https://media.spreadthesign.com/video/mp4/31/332007.mp4,0
312,кроква,https://media.spreadthesign.com/video/mp4/31/329326.mp4,0
313,покрівля,https://media.spreadthesign.com/video/mp4/31/326064.mp4,0
314,система,https://media.spreadthesign.com/video/mp4/31/326333.mp4,0
315,повна,https://media.spreadthesign.com/video/mp4/31/321966.mp4,0
316,мансардне вікно,https://media.spreadthesign.com/video/mp4/31/332111.mp4,0
317,доріжки проти ковзання на даху,https://media.spreadthesign.com/video/mp4/31/331505.mp4,0
318,відро,https://media.spreadthesign.com/video/mp4/31/327214.mp4,0
319,мансардне вікно,https://media.spreadthesign.com/video/mp4/31/331697.mp4,0
320,вікно,https://media.spreadthesign.com/video/mp4/31/326507.mp4,0
321,комод,https://media.spreadthesign.com/video/mp4/31/331658.mp4,0
322,книжкова шафа,https://media.spreadthesign.com/video/mp4/31/327141.mp4,0
323,ковпак над димарем,https://media.spreadthesign.com/video/mp4/31/329240.mp4,0
324,тріщина,https://media.spreadthesign.com/video/mp4/31/326158.mp4,0
325,тирса,https://media.spreadthesign.com/video/mp4/31/326112.mp4,0
326,гарячий,https://media.spreadthesign.com/video/mp4/31/329083.mp4,0
327,зварювання,https://media.spreadthesign.com/video/mp4/31/326490.mp4,0
328,холодний,https://media.spreadthesign.com/video/mp4/31/109022.mp4,0
328,холодний,https://media.spreadthesign.com/video/mp4/31/109023.mp4,1
329,зварне з'єднання,https://media.spreadthesign.com/video/mp4/31/326491.mp4,0
330,природна вентиляція,https://media.spreadthesign.com/video/mp4/31/332038.mp4,0
331,UNAVAILABLE,UNAVAILABLE,0
332,запустити зварку,https://media.spreadthesign.com/video/mp4/31/326489.mp4,0
333,стик,https://media.spreadthesign.com/video/mp4/31/330053.mp4,0
334,опорна плита,https://media.spreadthesign.com/video/mp4/31/331937.mp4,0
335,дротяна щітка,https://media.spreadthesign.com/video/mp4/31/326513.mp4,0
336,сталева стрічка,https://media.spreadthesign.com/video/mp4/31/326292.mp4,0
337,ремінь,https://media.spreadthesign.com/video/mp4/31/327031.mp4,0
338,тесля,https://media.spreadthesign.com/video/mp4/31/332192.mp4,0
339,структура,https://media.spreadthesign.com/video/mp4/31/326309.mp4,0
340,UNAVAILABLE,UNAVAILABLE,0
341,поліно,https://media.spreadthesign.com/video/mp4/31/329797.mp4,0
342,драбина,https://media.spreadthesign.com/video/mp4/31/332171.mp4,0
343,розтягувати,https://media.spreadthesign.com/video/mp4/31/326307.mp4,0
344,гвинтові сходи,https://media.spreadthesign.com/video/mp4/31/326261.mp4,0
345,спіральний бур,https://media.spreadthesign.com/video/mp4/31/326430.mp4,0
346,пружина,https://media.spreadthesign.com/video/mp4/31/329889.mp4,0
347,фібровий картон,https://media.spreadthesign.com/video/mp4/31/328431.mp4,0
348,стрижень арматури,UNAVAILABLE,0
349,шуруповерт,https://media.spreadthesign.com/video/mp4/31/331070.mp4,0
350,поділ кута,UNAVAILABLE,0
351,ДСП,https://media.spreadthesign.com/video/mp4/31/328799.mp4,0
352,шпунтована деревина,https://media.spreadthesign.com/video/mp4/31/331064.mp4,0
353,пластина на дверях для удару ногами,https://media.spreadthesign.com/video/mp4/31/329765.mp4,0
354,фанера,https://media.spreadthesign.com/video/mp4/31/328418.mp4,0
355,схильна стеля,UNAVAILABLE,0
356,скіс,https://media.spreadthesign.com/video/mp4/31/327052.mp4,0
357,ремінь,https://media.spreadthesign.com/video/mp4/31/326304.mp4,0
358,шкребти,https://media.spreadthesign.com/video/mp4/31/326125.mp4,0
359,будівля,https://media.spreadthesign.com/video/mp4/31/327222.mp4,0
360,UNAVAILABLE,UNAVAILABLE,0
361,полиця,https://media.spreadthesign.com/video/mp4/31/326168.mp4,0
362,UNAVAILABLE,UNAVAILABLE,0
363,UNAVAILABLE,UNAVAILABLE,0
364,колір,https://media.spreadthesign.com/video/mp4/31/674234.mp4,0
364,колір,https://media.spreadthesign.com/video/mp4/31/109026.mp4,1
365,засоби для вух від шуму,https://media.spreadthesign.com/video/mp4/31/328849.mp4,0
366,тепловий насос,UNAVAILABLE,0
367,бойлер,https://media.spreadthesign.com/video/mp4/31/327133.mp4,0
368,залізна грубка,https://media.spreadthesign.com/video/mp4/31/328831.mp4,0
369,гараж,https://media.spreadthesign.com/video/mp4/31/328673.mp4,0
370,протока,https://media.spreadthesign.com/video/mp4/31/329879.mp4,0
371,осушувач повітря,https://media.spreadthesign.com/video/mp4/31/326758.mp4,0
372,потужний різак,UNAVAILABLE,0
373,лазер,https://media.spreadthesign.com/video/mp4/31/329344.mp4,0
374,дорога,https://media.spreadthesign.com/video/mp4/31/331503.mp4,0
375,UNAVAILABLE,UNAVAILABLE,0
376,інженер-будівельник,https://media.spreadthesign.com/video/mp4/31/328891.mp4,0
377,ізолювати,https://media.spreadthesign.com/video/mp4/31/329188.mp4,0
378,олівець,https://media.spreadthesign.com/video/mp4/31/329562.mp4,0
379,балка,https://media.spreadthesign.com/video/mp4/31/328169.mp4,0
380,постановка леса,https://media.spreadthesign.com/video/mp4/31/326117.mp4,0
381,UNAVAILABLE,UNAVAILABLE,0
382,цинкування,UNAVAILABLE,0
383,душ,https://media.spreadthesign.com/video/mp4/31/326180.mp4,0
384,кувалда,https://media.spreadthesign.com/video/mp4/31/326216.mp4,0
385,болт,UNAVAILABLE,0
386,обпалена цегла,https://media.spreadthesign.com/video/mp4/31/331745.mp4,0
387,ізоляція,https://media.spreadthesign.com/video/mp4/31/329187.mp4,0
388,свердлильний верстат,https://media.spreadthesign.com/video/mp4/31/329993.mp4,0
389,UNAVAILABLE,UNAVAILABLE,0
390,безпека,https://media.spreadthesign.com/video/mp4/31/326084.mp4,0
391,наколінники,https://media.spreadthesign.com/video/mp4/31/331719.mp4,0
392,окуляри,https://media.spreadthesign.com/video/mp4/31/329558.mp4,0
393,UNAVAILABLE,UNAVAILABLE,0
