107,магніт,https://media.spreadthesign.com/video/mp4/31/329378.mp4,0,videos/z__107_0_магніт.mp4
108,брезент,https://media.spreadthesign.com/video/mp4/31/326345.mp4,0,videos/z__108_0_брезент.mp4
111,ножівка,https://media.spreadthesign.com/video/mp4/31/329520.mp4,0,videos/z__111_0_ножівка.mp4
112,лезо пили,https://media.spreadthesign.com/video/mp4/31/326100.mp4,0,videos/z__112_0_лезо пили.mp4
113,пильний диск,https://media.spreadthesign.com/video/mp4/31/329756.mp4,0,videos/z__113_0_пильний диск.mp4
115,робочий стіл,https://media.spreadthesign.com/video/mp4/31/326522.mp4,0,videos/z__115_0_робочий стіл.mp4
116,склоріз,https://media.spreadthesign.com/video/mp4/31/330017.mp4,0,videos/z__116_0_склоріз.mp4
117,замок,https://media.spreadthesign.com/video/mp4/31/329747.mp4,0,videos/z__117_0_замок.mp4
118,пар,https://media.spreadthesign.com/video/mp4/31/326454.mp4,0,videos/z__118_0_пар.mp4
119,зовнішні стіни,https://media.spreadthesign.com/video/mp4/31/328879.mp4,0,videos/z__119_0_зовнішні стіни.mp4
120,тепловентилятор,https://media.spreadthesign.com/video/mp4/31/332189.mp4,0,videos/z__120_0_тепловентилятор.mp4
121,розетка,https://media.spreadthesign.com/video/mp4/31/326230.mp4,0,videos/z__121_0_розетка.mp4
123,сушильня,https://media.spreadthesign.com/video/mp4/31/332168.mp4,0,videos/z__123_0_сушильня.mp4
125,лісопильний завод,https://media.spreadthesign.com/video/mp4/31/326101.mp4,0,videos/z__125_0_лісопильний завод.mp4
127,деревяні стіни,https://media.spreadthesign.com/video/mp4/31/327125.mp4,0,videos/z__127_0_деревяні стіни.mp4
129,Пристрій аварійної зупинки,https://media.spreadthesign.com/video/mp4/31/332040.mp4,0,videos/z__129_0_Пристрій аварійної зупинки.mp4
130,сітчатий пружній мат,https://media.spreadthesign.com/video/mp4/31/332109.mp4,0,videos/z__130_0_сітчатий пружній мат.mp4
131,реальна ціна,https://media.spreadthesign.com/video/mp4/31/326740.mp4,0,videos/z__131_0_реальна ціна.mp4
133,підйомний кран,https://media.spreadthesign.com/video/mp4/31/329908.mp4,0,videos/z__133_0_підйомний кран.mp4
135,затверджувати,https://media.spreadthesign.com/video/mp4/31/326804.mp4,0,videos/z__135_0_затверджувати.mp4
137,лак для підлоги,https://media.spreadthesign.com/video/mp4/31/329346.mp4,0,videos/z__137_0_лак для підлоги.mp4
138,отвір ями,https://media.spreadthesign.com/video/mp4/31/329602.mp4,0,videos/z__138_0_отвір ями.mp4
139,траншея,https://media.spreadthesign.com/video/mp4/31/326408.mp4,0,videos/z__139_0_траншея.mp4
140,ялина,https://media.spreadthesign.com/video/mp4/31/326275.mp4,0,videos/z__140_0_ялина.mp4
141,скловолокно,https://media.spreadthesign.com/video/mp4/31/330016.mp4,0,videos/z__141_0_скловолокно.mp4
143,ремонтник житлового фонду,https://media.spreadthesign.com/video/mp4/31/329936.mp4,0,videos/z__143_0_ремонтник житлового фонду.mp4
146,водопровід,https://media.spreadthesign.com/video/mp4/31/326472.mp4,0,videos/z__146_0_водопровід.mp4
147,гравій,https://media.spreadthesign.com/video/mp4/31/328712.mp4,0,videos/z__147_0_гравій.mp4
148,глибина різання,https://media.spreadthesign.com/video/mp4/31/328694.mp4,0,videos/z__148_0_глибина різання.mp4
149,екскаватор,https://media.spreadthesign.com/video/mp4/31/331533.mp4,0,videos/z__149_0_екскаватор.mp4
150,гума,https://media.spreadthesign.com/video/mp4/31/326074.mp4,0,videos/z__150_0_гума.mp4
151,пішохідна доріжка,https://media.spreadthesign.com/video/mp4/31/329922.mp4,0,videos/z__151_0_пішохідна доріжка.mp4
152,нитка,https://media.spreadthesign.com/video/mp4/31/326370.mp4,0,videos/z__152_0_нитка.mp4
153,двір внутрішній,https://media.spreadthesign.com/video/mp4/31/331470.mp4,0,videos/z__153_0_двір внутрішній.mp4
154,ручка,https://media.spreadthesign.com/video/mp4/31/329975.mp4,0,videos/z__154_0_ручка.mp4
156,шолом,https://media.spreadthesign.com/video/mp4/31/331060.mp4,0,videos/z__156_0_шолом.mp4
157,ліфт,https://media.spreadthesign.com/video/mp4/31/329368.mp4,0,videos/z__157_0_ліфт.mp4
158,рівень,https://media.spreadthesign.com/video/mp4/31/329978.mp4,0,videos/z__158_0_рівень.mp4
159,головна дорога,https://media.spreadthesign.com/video/mp4/31/328702.mp4,0,videos/z__159_0_головна дорога.mp4
160,трансформатор чи розподільник,https://media.spreadthesign.com/video/mp4/31/328358.mp4,0,videos/z__160_0_трансформатор чи розподільник.mp4
160,трансформатор чи розподільник,https://media.spreadthesign.com/video/mp4/31/328359.mp4,1,videos/z__160_1_трансформатор чи розподільник.mp4
161,порожнистий блок,https://media.spreadthesign.com/video/mp4/31/332012.mp4,0,videos/z__161_0_порожнистий блок.mp4
162,порожниста цегла,https://media.spreadthesign.com/video/mp4/31/326766.mp4,0,videos/z__162_0_порожниста цегла.mp4
163,жорсткий,https://media.spreadthesign.com/video/mp4/31/331588.mp4,0,videos/z__163_0_жорсткий.mp4
164,м'який,https://media.spreadthesign.com/video/mp4/31/326231.mp4,0,videos/z__164_0_м_який.mp4
165,нормальний,https://media.spreadthesign.com/video/mp4/31/329521.mp4,0,videos/z__165_0_нормальний.mp4
166,великий,https://media.spreadthesign.com/video/mp4/31/391127.mp4,0,videos/z__166_0_великий.mp4
167,малий,https://media.spreadthesign.com/video/mp4/31/326223.mp4,0,videos/z__167_0_малий.mp4
168,шафа,https://media.spreadthesign.com/video/mp4/31/331032.mp4,0,videos/z__168_0_шафа.mp4
169,лампочка,https://media.spreadthesign.com/video/mp4/31/329347.mp4,0,videos/z__169_0_лампочка.mp4
170,блискавка,https://media.spreadthesign.com/video/mp4/31/328194.mp4,0,videos/z__170_0_блискавка.mp4
171,пауза,https://media.spreadthesign.com/video/mp4/31/329628.mp4,0,videos/z__171_0_пауза.mp4
172,виїмка,https://media.spreadthesign.com/video/mp4/31/391756.mp4,0,videos/z__172_0_виїмка.mp4
173,грунт,https://media.spreadthesign.com/video/mp4/31/326233.mp4,0,videos/z__173_0_грунт.mp4
174,вирівнювати поверхність,https://media.spreadthesign.com/video/mp4/31/328254.mp4,0,videos/z__174_0_вирівнювати поверхність.mp4
176,рівновага,https://media.spreadthesign.com/video/mp4/31/329982.mp4,0,videos/z__176_0_рівновага.mp4
177,кабель,https://media.spreadthesign.com/video/mp4/31/327246.mp4,0,videos/z__177_0_кабель.mp4
178,вапно,https://media.spreadthesign.com/video/mp4/31/328644.mp4,0,videos/z__178_0_вапно.mp4
179,кабелепровід,https://media.spreadthesign.com/video/mp4/31/327245.mp4,0,videos/z__179_0_кабелепровід.mp4
180,калібрування,https://media.spreadthesign.com/video/mp4/31/327261.mp4,0,videos/z__180_0_калібрування.mp4
181,кордон,https://media.spreadthesign.com/video/mp4/31/331665.mp4,0,videos/z__181_0_кордон.mp4
182,хімія,https://media.spreadthesign.com/video/mp4/31/109144.mp4,0,videos/z__182_0_хімія.mp4
182,хімія,https://media.spreadthesign.com/video/mp4/31/109145.mp4,1,videos/z__182_1_хімія.mp4
182,хімія,https://media.spreadthesign.com/video/mp4/31/109146.mp4,2,videos/z__182_2_хімія.mp4
183,логічний,https://media.spreadthesign.com/video/mp4/31/322182.mp4,0,videos/z__183_0_логічний.mp4
184,карта,https://media.spreadthesign.com/video/mp4/31/329203.mp4,0,videos/z__184_0_карта.mp4
185,ланцюг,https://media.spreadthesign.com/video/mp4/31/329349.mp4,0,videos/z__185_0_ланцюг.mp4
186,хлор,https://media.spreadthesign.com/video/mp4/31/330081.mp4,0,videos/z__186_0_хлор.mp4
187,колотушка,https://media.spreadthesign.com/video/mp4/31/331657.mp4,0,videos/z__187_0_колотушка.mp4
188,гардероб,https://media.spreadthesign.com/video/mp4/31/326469.mp4,0,videos/z__188_0_гардероб.mp4
189,зажим,https://media.spreadthesign.com/video/mp4/31/328828.mp4,0,videos/z__189_0_зажим.mp4
190,хатина,https://media.spreadthesign.com/video/mp4/31/330077.mp4,0,videos/z__190_0_хатина.mp4
191,сила,https://media.spreadthesign.com/video/mp4/31/330005.mp4,0,videos/z__191_0_сила.mp4
192,гачок,https://media.spreadthesign.com/video/mp4/31/328678.mp4,0,videos/z__192_0_гачок.mp4
194,спальня,https://media.spreadthesign.com/video/mp4/31/327015.mp4,0,videos/z__194_0_спальня.mp4
195,вітальня,https://media.spreadthesign.com/video/mp4/31/674153.mp4,0,videos/z__195_0_вітальня.mp4
195,вітальня,https://media.spreadthesign.com/video/mp4/31/328285.mp4,1,videos/z__195_1_вітальня.mp4
199,відремонтувати,https://media.spreadthesign.com/video/mp4/31/110856.mp4,0,videos/z__199_0_відремонтувати.mp4
201,власність,https://media.spreadthesign.com/video/mp4/31/328290.mp4,0,videos/z__201_0_власність.mp4
202,забруднення повітря,https://media.spreadthesign.com/video/mp4/31/326764.mp4,0,videos/z__202_0_забруднення повітря.mp4
203,вентиляційна решітка,https://media.spreadthesign.com/video/mp4/31/326760.mp4,0,videos/z__203_0_вентиляційна решітка.mp4
205,підйомна платформа,https://media.spreadthesign.com/video/mp4/31/329907.mp4,0,videos/z__205_0_підйомна платформа.mp4
206,підйомник,https://media.spreadthesign.com/video/mp4/31/329909.mp4,0,videos/z__206_0_підйомник.mp4
207,повітряний шланг,https://media.spreadthesign.com/video/mp4/31/326761.mp4,0,videos/z__207_0_повітряний шланг.mp4
208,герметичний,https://media.spreadthesign.com/video/mp4/31/326768.mp4,0,videos/z__208_0_герметичний.mp4
211,мармур,https://media.spreadthesign.com/video/mp4/31/331698.mp4,0,videos/z__211_0_мармур.mp4
213,мат,https://media.spreadthesign.com/video/mp4/31/329392.mp4,0,videos/z__213_0_мат.mp4
213,мат,https://media.spreadthesign.com/video/mp4/31/331894.mp4,1,videos/z__213_1_мат.mp4
214,допомогти,https://media.spreadthesign.com/video/mp4/31/110546.mp4,0,videos/z__214_0_допомогти.mp4
215,метод,https://media.spreadthesign.com/video/mp4/31/329408.mp4,0,videos/z__215_0_метод.mp4
217,Несуча балка,https://media.spreadthesign.com/video/mp4/31/329506.mp4,0,videos/z__217_0_Несуча балка.mp4
218,кладочний цемент,https://media.spreadthesign.com/video/mp4/31/331651.mp4,0,videos/z__218_0_кладочний цемент.mp4
226,реконструкція,https://media.spreadthesign.com/video/mp4/31/329934.mp4,0,videos/z__226_0_реконструкція.mp4
227,дошка,https://media.spreadthesign.com/video/mp4/31/327123.mp4,0,videos/z__227_0_дошка.mp4
228,Цвях з великою тонкою і плоскою шляпкою,https://media.spreadthesign.com/video/mp4/31/329736.mp4,0,videos/z__228_0_Цвях з великою тонкою і плоскою шляпкою.mp4
230,двоквартирний будинок,https://media.spreadthesign.com/video/mp4/31/326148.mp4,0,videos/z__230_0_двоквартирний будинок.mp4
231,колона,https://media.spreadthesign.com/video/mp4/31/329247.mp4,0,videos/z__231_0_колона.mp4
232,орні двері,https://media.spreadthesign.com/video/mp4/31/326326.mp4,0,videos/z__232_0_орні двері.mp4
232,орні двері,https://media.spreadthesign.com/video/mp4/31/326327.mp4,1,videos/z__232_1_орні двері.mp4
233,пасажирський ліфт,https://media.spreadthesign.com/video/mp4/31/329624.mp4,0,videos/z__233_0_пасажирський ліфт.mp4
234,деревяний паркан,https://media.spreadthesign.com/video/mp4/31/328744.mp4,0,videos/z__234_0_деревяний паркан.mp4
235,герметик,https://media.spreadthesign.com/video/mp4/31/328683.mp4,0,videos/z__235_0_герметик.mp4
236,будинок обшитий вагонкою,https://media.spreadthesign.com/video/mp4/31/326377.mp4,0,videos/z__236_0_будинок обшитий вагонкою.mp4
238,пластикове підлогове покриття,https://media.spreadthesign.com/video/mp4/31/329764.mp4,0,videos/z__238_0_пластикове підлогове покриття.mp4
240,ножиці для різання металу,https://media.spreadthesign.com/video/mp4/31/326380.mp4,0,videos/z__240_0_ножиці для різання металу.mp4
241,тест,https://media.spreadthesign.com/video/mp4/31/326353.mp4,0,videos/z__241_0_тест.mp4
243,радіус,https://media.spreadthesign.com/video/mp4/31/329925.mp4,0,videos/z__243_0_радіус.mp4
244,каркас,https://media.spreadthesign.com/video/mp4/31/331632.mp4,0,videos/z__244_0_каркас.mp4
245,притулок,https://media.spreadthesign.com/video/mp4/31/324244.mp4,0,videos/z__245_0_притулок.mp4
246,ремонт,https://media.spreadthesign.com/video/mp4/31/329935.mp4,0,videos/z__246_0_ремонт.mp4
247,кільце,https://media.spreadthesign.com/video/mp4/31/329221.mp4,0,videos/z__247_0_кільце.mp4
248,креслярська дошка,https://media.spreadthesign.com/video/mp4/31/329314.mp4,0,videos/z__248_0_креслярська дошка.mp4
249,водопровідник,https://media.spreadthesign.com/video/mp4/31/328298.mp4,0,videos/z__249_0_водопровідник.mp4
250,пісок,https://media.spreadthesign.com/video/mp4/31/326108.mp4,0,videos/z__250_0_пісок.mp4
251,тяга,https://media.spreadthesign.com/video/mp4/31/330066.mp4,0,videos/z__251_0_тяга.mp4
252,викрутка,https://media.spreadthesign.com/video/mp4/31/326134.mp4,0,videos/z__252_0_викрутка.mp4
253,гайковий ключ,https://media.spreadthesign.com/video/mp4/31/326252.mp4,0,videos/z__253_0_гайковий ключ.mp4
254,піна,https://media.spreadthesign.com/video/mp4/31/329918.mp4,0,videos/z__254_0_піна.mp4
255,захисна маска,https://media.spreadthesign.com/video/mp4/31/328853.mp4,0,videos/z__255_0_захисна маска.mp4
256,терти,https://media.spreadthesign.com/video/mp4/31/326075.mp4,0,videos/z__256_0_терти.mp4
258,кузня,https://media.spreadthesign.com/video/mp4/31/326225.mp4,0,videos/z__258_0_кузня.mp4
262,нитка,https://media.spreadthesign.com/video/mp4/31/326308.mp4,0,videos/z__262_0_нитка.mp4
263,захист від сонця,https://media.spreadthesign.com/video/mp4/31/326238.mp4,0,videos/z__263_0_захист від сонця.mp4
264,зчищати,https://media.spreadthesign.com/video/mp4/31/326325.mp4,0,videos/z__264_0_зчищати.mp4
265,лопата,https://media.spreadthesign.com/video/mp4/31/326250.mp4,0,videos/z__265_0_лопата.mp4
266,зубчасті пластини,https://media.spreadthesign.com/video/mp4/31/326386.mp4,0,videos/z__266_0_зубчасті пластини.mp4
267,бук,https://media.spreadthesign.com/video/mp4/31/327016.mp4,0,videos/z__267_0_бук.mp4
269,захищати,https://media.spreadthesign.com/video/mp4/31/328858.mp4,0,videos/z__269_0_захищати.mp4
270,складаний метр,https://media.spreadthesign.com/video/mp4/31/330012.mp4,0,videos/z__270_0_складаний метр.mp4
271,бетонозмішувач,https://media.spreadthesign.com/video/mp4/31/328186.mp4,0,videos/z__271_0_бетонозмішувач.mp4
272,просочування води,https://media.spreadthesign.com/video/mp4/31/326474.mp4,0,videos/z__272_0_просочування води.mp4
273,струмінь повітря,https://media.spreadthesign.com/video/mp4/31/326762.mp4,0,videos/z__273_0_струмінь повітря.mp4
274,висувний ящик,https://media.spreadthesign.com/video/mp4/31/328258.mp4,0,videos/z__274_0_висувний ящик.mp4
275,малоповерховий будинок,https://media.spreadthesign.com/video/mp4/31/331696.mp4,0,videos/z__275_0_малоповерховий будинок.mp4
277,шум,https://media.spreadthesign.com/video/mp4/31/331069.mp4,0,videos/z__277_0_шум.mp4
278,камінь,https://media.spreadthesign.com/video/mp4/31/326300.mp4,0,videos/z__278_0_камінь.mp4
281,висока шафа,https://media.spreadthesign.com/video/mp4/31/326342.mp4,0,videos/z__281_0_висока шафа.mp4
282,захисні окуляри,https://media.spreadthesign.com/video/mp4/31/329748.mp4,0,videos/z__282_0_захисні окуляри.mp4
283,цинковий лист,https://media.spreadthesign.com/video/mp4/31/326553.mp4,0,videos/z__283_0_цинковий лист.mp4
285,тканина,https://media.spreadthesign.com/video/mp4/31/326533.mp4,0,videos/z__285_0_тканина.mp4
286,підбір за обсягом складових компонентів,https://media.spreadthesign.com/video/mp4/31/326990.mp4,0,videos/z__286_0_підбір за обсягом складових компонентів.mp4
288,окремий будинок,https://media.spreadthesign.com/video/mp4/31/329556.mp4,0,videos/z__288_0_окремий будинок.mp4
289,туалет,https://media.spreadthesign.com/video/mp4/31/111377.mp4,0,videos/z__289_0_туалет.mp4
289,туалет,https://media.spreadthesign.com/video/mp4/31/111378.mp4,1,videos/z__289_1_туалет.mp4
290,дрова,https://media.spreadthesign.com/video/mp4/31/328797.mp4,0,videos/z__290_0_дрова.mp4
291,опалення,https://media.spreadthesign.com/video/mp4/31/329565.mp4,0,videos/z__291_0_опалення.mp4
292,щільний,https://media.spreadthesign.com/video/mp4/31/331074.mp4,0,videos/z__292_0_щільний.mp4
294,поріг,https://media.spreadthesign.com/video/mp4/31/326373.mp4,0,videos/z__294_0_поріг.mp4
295,стружка з деревини,https://media.spreadthesign.com/video/mp4/31/326520.mp4,0,videos/z__295_0_стружка з деревини.mp4
296,болото,https://media.spreadthesign.com/video/mp4/31/328203.mp4,0,videos/z__296_0_болото.mp4
297,скручений,https://media.spreadthesign.com/video/mp4/31/321927.mp4,0,videos/z__297_0_скручений.mp4
297,скручений,https://media.spreadthesign.com/video/mp4/31/321928.mp4,1,videos/z__297_1_скручений.mp4
300,тунель,https://media.spreadthesign.com/video/mp4/31/326425.mp4,0,videos/z__300_0_тунель.mp4
301,тиск,https://media.spreadthesign.com/video/mp4/31/328339.mp4,0,videos/z__301_0_тиск.mp4
303,зона,https://media.spreadthesign.com/video/mp4/31/326555.mp4,0,videos/z__303_0_зона.mp4
304,розширення,https://media.spreadthesign.com/video/mp4/31/329969.mp4,0,videos/z__304_0_розширення.mp4
305,цегла,https://media.spreadthesign.com/video/mp4/31/332271.mp4,0,videos/z__305_0_цегла.mp4
307,покрівельний лист,https://media.spreadthesign.com/video/mp4/31/326063.mp4,0,videos/z__307_0_покрівельний лист.mp4
308,карниз,https://media.spreadthesign.com/video/mp4/31/329201.mp4,0,videos/z__308_0_карниз.mp4
309,конструкція даху,https://media.spreadthesign.com/video/mp4/31/329276.mp4,0,videos/z__309_0_конструкція даху.mp4
310,горище,https://media.spreadthesign.com/video/mp4/31/328706.mp4,0,videos/z__310_0_горище.mp4
311,покрівельна плита,https://media.spreadthesign.com/video/mp4/31/332007.mp4,0,videos/z__311_0_покрівельна плита.mp4
